Source	Source primary accession	Source secondary accession	Target	Target primary accession	Target secondary accession
snOPYdb	Homo_sapiens300330	SNORD115-30	sequence	LN847905	
snOPYdb	Homo_sapiens300331	SNORD115-31	sequence	LN847906	
snOPYdb	Homo_sapiens300332	SNORD115-32	sequence	LN847907	
snOPYdb	Homo_sapiens300333	SNORD115-33	sequence	LN847908	
snOPYdb	Homo_sapiens300334	SNORD115-34	sequence	LN847909	
snOPYdb	Homo_sapiens300335	SNORD115-35	sequence	LN847910	
snOPYdb	Homo_sapiens300336	SNORD115-36	sequence	LN847911	
snOPYdb	Homo_sapiens300337	SNORD115-37	sequence	LN847912	
snOPYdb	Homo_sapiens300338	SNORD115-38	sequence	LN847913	
snOPYdb	Homo_sapiens300339	SNORD115-39	sequence	LN847914	
snOPYdb	Homo_sapiens300340	SNORD115-40	sequence	LN847916	
snOPYdb	Homo_sapiens300341	SNORD115-41	sequence	LN847917	
snOPYdb	Homo_sapiens300342	SNORD115-42	sequence	LN847918	
snOPYdb	Homo_sapiens300343	SNORD115-43	sequence	LN847919	
snOPYdb	Homo_sapiens300344	SNORD115-44	sequence	LN847920	
snOPYdb	Homo_sapiens300345	SNORA7A	sequence	LN847803	
snOPYdb	Homo_sapiens300346	SNORA18L7	sequence	LN847548	
snOPYdb	Homo_sapiens300347	SNORD77L2	sequence	LN848191	
snOPYdb	Homo_sapiens300348	SNORA40L2	sequence	LN847631	
snOPYdb	Homo_sapiens300349	SNORD93	sequence	LN848222	
snOPYdb	Homo_sapiens300351	SNORD45CL1	sequence	LN848109	
snOPYdb	Homo_sapiens300352	SNORA68L4	sequence	LN847730	
snOPYdb	Homo_sapiens300353	SNORD45AL1	sequence	LN848103	
snOPYdb	Homo_sapiens300354	SNORD112	sequence	LN847837	
snOPYdb	Homo_sapiens300355	SNORA1L3	sequence	LN847552	
snOPYdb	Homo_sapiens300356	SNORA67L6	sequence	LN847725	
snOPYdb	Homo_sapiens300357	SNORA26L5	sequence	LN847585	
snOPYdb	Homo_sapiens300358	SNORA27L1	sequence	LN847591	
snOPYdb	Homo_sapiens300359	SNORA70FL2	sequence	LN847754	
snOPYdb	Homo_sapiens300360	SNORD81L2	sequence	LN848202	
snOPYdb	Homo_sapiens300361	SNORD3@L38	sequence	LN848069	
snOPYdb	Homo_sapiens300362	SNORD56L4	sequence	LN848135	
snOPYdb	Homo_sapiens300363	SNORA45	sequence	LN847652	
snOPYdb	Homo_sapiens300364	SNORD80L1	sequence	LN848200	
snOPYdb	Homo_sapiens300365	SNORA70L1	sequence	LN847756	
snOPYdb	Homo_sapiens300366	SNORA32L1	sequence	LN847606	
snOPYdb	Homo_sapiens300367	SNORA25L2	sequence	LN847571	
snOPYdb	Homo_sapiens300368	SNORD3@L8	sequence	LN848084	
snOPYdb	Homo_sapiens300369	SNORA25L7	sequence	LN847576	
snOPYdb	Homo_sapiens300370	SNORD3@L20	sequence	LN848050	
snOPYdb	Homo_sapiens300371	SNORA51L9	sequence	LN847685	
snOPYdb	Homo_sapiens300372	SNORA51L10	sequence	LN847678	
snOPYdb	Homo_sapiens300373	SNORA8	sequence	LN847810	
snOPYdb	Homo_sapiens300374	SNORA69L1	sequence	LN847732	
snOPYdb	Homo_sapiens300375	SNORD3@L13	sequence	LN848043	
snOPYdb	Homo_sapiens300376	SNORA70BL1	sequence	LN847735	
snOPYdb	Homo_sapiens300377	SNORA1L2	sequence	LN847551	
snOPYdb	Homo_sapiens300378	SNORA43	sequence	LN847644	
snOPYdb	Homo_sapiens300379	SNORA17	sequence	LN847538	
snOPYdb	Homo_sapiens300380	SNORD118L8	sequence	LN847975	
snOPYdb	Homo_sapiens300381	SNORD66L1	sequence	LN848163	
snOPYdb	Homo_sapiens300382	AL365398.22	sequence	LN847480	
snOPYdb	Homo_sapiens300383	SNORA18L6	sequence	LN847547	
snOPYdb	Homo_sapiens300384	SNORD75L2	sequence	LN848187	
snOPYdb	Homo_sapiens300385	SNORA70EL5	sequence	LN847749	
snOPYdb	Homo_sapiens300386	SNORA17L2	sequence	LN847540	
snOPYdb	Homo_sapiens300387	SNORD3@L24	sequence	LN848054	
snOPYdb	Homo_sapiens300388	SNORD77L1	sequence	LN848190	
snOPYdb	Homo_sapiens300389	SNORA70BL2	sequence	LN847736	
snOPYdb	Homo_sapiens300390	SNORD18C	sequence	LN847993	
snOPYdb	Homo_sapiens300391	SNORA40L10	sequence	LN847629	
snOPYdb	Homo_sapiens300392	SNORA20L2	sequence	LN847556	
snOPYdb	Homo_sapiens300393	SNORD60L1	sequence	LN848150	
snOPYdb	Homo_sapiens300394	SNORD56L6	sequence	LN848137	
snOPYdb	Homo_sapiens300395	SNORA16AL1	sequence	LN847536	
snOPYdb	Homo_sapiens300396	SNORA40L8	sequence	LN847637	
snOPYdb	Homo_sapiens300397	AL160394.19	sequence	LN847476	
snOPYdb	Homo_sapiens300398	SNORA70L4	sequence	LN847759	
snOPYdb	Homo_sapiens300399	SNORD18C	sequence	LN847994	
snOPYdb	Homo_sapiens300400	SNORD3@L36	sequence	LN848067	
snOPYdb	Homo_sapiens300401	SNORA72L6	sequence	LN847774	
snOPYdb	Homo_sapiens300402	SNORD64	sequence	LN848156	
snOPYdb	Homo_sapiens300403	SNORA8	sequence	LN847809	
snOPYdb	Homo_sapiens300404	SNORD113-4	sequence	LN847841	
snOPYdb	Homo_sapiens300405	SNORD113-5	sequence	LN847842	
snOPYdb	Homo_sapiens300406	SNORD113-6	sequence	LN847843	
snOPYdb	Homo_sapiens300407	SNORD113-7	sequence	LN847844	
snOPYdb	Homo_sapiens300408	SNORD113-8	sequence	LN847845	
snOPYdb	Homo_sapiens300409	SNORD113-9	sequence	LN847846	
snOPYdb	Homo_sapiens300410	SNORD114-1	sequence	LN847847	
snOPYdb	Homo_sapiens300411	SNORD114-2	sequence	LN847860	
snOPYdb	Homo_sapiens300412	SNORD114-3	sequence	LN847871	
snOPYdb	Homo_sapiens300413	SNORD114-4	sequence	LN847874	
snOPYdb	Homo_sapiens300414	SNORD114-5	sequence	LN847875	
snOPYdb	Homo_sapiens300415	SNORD114-15L1	sequence	LN847854	
snOPYdb	Homo_sapiens300416	SNORD114-6	sequence	LN847876	
snOPYdb	Homo_sapiens300417	SNORD3@L7	sequence	LN848083	
snOPYdb	Homo_sapiens300418	SNORA9	sequence	LN847819	
snOPYdb	Homo_sapiens300419	SNORA40L5	sequence	LN847634	
snOPYdb	Homo_sapiens300420	SNORA25L4	sequence	LN847573	
snOPYdb	Homo_sapiens300421	SNORA22	sequence	LN847561	
snOPYdb	Homo_sapiens300422	SNORA15	sequence	LN847533	
snOPYdb	Homo_sapiens300423	SNORA68L3	sequence	LN847729	
snOPYdb	Homo_sapiens300424	SNORD3@L23	sequence	LN848053	
snOPYdb	Homo_sapiens300425	SNORA5AL1	sequence	LN847697	
snOPYdb	Homo_sapiens300426	SNORD81L4	sequence	LN848204	
snOPYdb	Homo_sapiens300427	SNORD95L1	sequence	LN848225	
snOPYdb	Homo_sapiens300428	SNORA51L12	sequence	LN847680	
snOPYdb	Homo_sapiens300429	SNORA43L4	sequence	LN847648	
snOPYdb	Homo_sapiens300430	SNORD89	sequence	LN848216	
snOPYdb	Homo_sapiens300431	SNORA63L2	sequence	LN847710	
snOPYdb	Homo_sapiens300432	SNORA36CL2	sequence	LN847619	
snOPYdb	Homo_sapiens300433	AL589947.3	sequence	LN847481	
snOPYdb	Homo_sapiens300434	SNORD113-1	sequence	LN847838	
snOPYdb	Homo_sapiens300435	SNORD113-2	sequence	LN847839	
snOPYdb	Homo_sapiens300436	SNORD113-3	sequence	LN847840	
snOPYdb	Homo_sapiens300437	SNORD7	sequence	LN848170	
snOPYdb	Homo_sapiens300438	SNORA13	sequence	LN847529	
snOPYdb	Homo_sapiens300439	SNORA72L3	sequence	LN847771	
snOPYdb	Homo_sapiens300440	SNORA18L4	sequence	LN847545	
snOPYdb	Homo_sapiens300441	SNORD65L1	sequence	LN848159	
snOPYdb	Homo_sapiens300442	SNORA72L4	sequence	LN847772	
snOPYdb	Homo_sapiens300443	SNORD3@L30	sequence	LN848061	
snOPYdb	Homo_sapiens300444	SNORA51L7	sequence	LN847683	
snOPYdb	Homo_sapiens300445	AL109931.18	sequence	LN847469	
snOPYdb	Homo_sapiens300446	SNORD87	sequence	LN848211	
snOPYdb	Homo_sapiens300447	SNORA2AL2	sequence	LN847598	
snOPYdb	Homo_sapiens300448	SNORD3@	sequence	LN848039	
snOPYdb	Homo_sapiens300449	SNORD77L4	sequence	LN848193	
snOPYdb	Homo_sapiens300450	SNORD74L3	sequence	LN848180	
snOPYdb	Homo_sapiens300451	SNORD3@L25	sequence	LN848055	
snOPYdb	Homo_sapiens300452	SNORD116-9L1	sequence	LN847960	
snOPYdb	Homo_sapiens300453	SNORD3@L15	sequence	LN848045	
snOPYdb	Homo_sapiens300454	SNORA1L4	sequence	LN847553	
snOPYdb	Homo_sapiens300455	SNORA11BL1	sequence	LN847517	
snOPYdb	Homo_sapiens300456	SNORA43L3	sequence	LN847647	
snOPYdb	Homo_sapiens300457	SNORA42L2	sequence	LN847643	
snOPYdb	Homo_sapiens300458	SNORA70CL1	sequence	LN847741	
snOPYdb	Homo_sapiens300459	SNORD74L6	sequence	LN848183	
snOPYdb	Homo_sapiens300460	SNORD78L2	sequence	LN848196	
snOPYdb	Homo_sapiens300461	SNORA4L1	sequence	LN847670	
snOPYdb	Homo_sapiens300462	SNORA25L5	sequence	LN847574	
snOPYdb	Homo_sapiens300463	SNORA48L9	sequence	LN847668	
snOPYdb	Homo_sapiens300464	SNORA26L8	sequence	LN847588	
snOPYdb	Homo_sapiens300465	SNORD3L6	sequence	LN848091	
snOPYdb	Homo_sapiens300466	SNORD3@L43	sequence	LN848075	
snOPYdb	Homo_sapiens300467	SNORA73B	sequence	LN847778	
snOPYdb	Homo_sapiens300468	SNORD58A	sequence	LN848140	
snOPYdb	Homo_sapiens300469	SNORA37	sequence	LN847621	
snOPYdb	Homo_sapiens300470	SNORA73B	sequence	LN847777	
snOPYdb	Homo_sapiens300471	SNORD3@L48	sequence	LN848080	
snOPYdb	Homo_sapiens300472	SNORD98	sequence	LN848228	
snOPYdb	Homo_sapiens300473	SNORA12	sequence	LN847526	
snOPYdb	Homo_sapiens300474	SNORA19	sequence	LN847549	
snOPYdb	Homo_sapiens300475	SNORD110	sequence	LN847834	
snOPYdb	Homo_sapiens300476	SNORA51	sequence	LN847676	
snOPYdb	Homo_sapiens300477	SNORD86	sequence	LN848210	
snOPYdb	Homo_sapiens300478	SNORD56	sequence	LN848131	
snOPYdb	Homo_sapiens300479	SNORD57	sequence	LN848139	
snOPYdb	Homo_sapiens300480	SNORA26	sequence	LN847580	
snOPYdb	Homo_sapiens300481	SNORA73B	sequence	LN847779	
snOPYdb	Homo_sapiens300482	SNORD17	sequence	LN847990	
snOPYdb	Homo_sapiens300483	SNORD56L1	sequence	LN848132	
snOPYdb	Homo_sapiens300484	AL080249.26	sequence	LN847468	
snOPYdb	Homo_sapiens300485	SNORA71B	sequence	LN847763	
snOPYdb	Homo_sapiens300486	SNORA71A	sequence	LN847762	
snOPYdb	Homo_sapiens300487	SNORA71C	sequence	LN847764	
snOPYdb	Homo_sapiens300488	SNORA71D	sequence	LN847767	
snOPYdb	Homo_sapiens300489	SNORA39	sequence	LN847625	
snOPYdb	Homo_sapiens300490	SNORA60	sequence	LN847701	
snOPYdb	Homo_sapiens300491	SNORD12C	sequence	LN847982	
snOPYdb	Homo_sapiens300492	SNORD12	sequence	LN847979	
snOPYdb	Homo_sapiens300493	SNORA80B	sequence	LN847815	
snOPYdb	Homo_sapiens300494	SNORD14A	sequence	LN847983	
snOPYdb	Homo_sapiens300495	SNORD92	sequence	LN848221	
snOPYdb	Homo_sapiens300496	SNORD53	sequence	LN848125	
snOPYdb	Homo_sapiens300497	SNORD53L1	sequence	LN848126	
snOPYdb	Homo_sapiens300498	SNORA70B	sequence	LN847734	
snOPYdb	Homo_sapiens300499	SNORA36C	sequence	LN847617	
snOPYdb	Homo_sapiens300500	SNORD94	sequence	LN848223	
snOPYdb	Homo_sapiens300501	SNORA40	sequence	LN847628	
snOPYdb	Homo_sapiens300502	SNORA70F	sequence	LN847752	
snOPYdb	Homo_sapiens300503	SNORA51	sequence	LN847674	
snOPYdb	Homo_sapiens300504	SNORD70	sequence	LN848171	
snOPYdb	Homo_sapiens300505	SNORD70L1	sequence	LN848172	
snOPYdb	Homo_sapiens300506	SNORD51	sequence	LN848122	
snOPYdb	Homo_sapiens300507	SNORA41	sequence	LN847640	
snOPYdb	Homo_sapiens300508	SNORA75	sequence	LN847785	
snOPYdb	Homo_sapiens300509	SNORD20	sequence	LN848002	
snOPYdb	Homo_sapiens300510	SNORD82	sequence	LN848205	
snOPYdb	Homo_sapiens300511	SNORD115-2	sequence	LN847892	
snOPYdb	Homo_sapiens300512	SNORD116-12	sequence	LN847931	
snOPYdb	Homo_sapiens300513	SNORD116-13	sequence	LN847932	
snOPYdb	Homo_sapiens300514	SNORD116-14	sequence	LN847933	
snOPYdb	Homo_sapiens300515	SNORD116-15	sequence	LN847934	
snOPYdb	Homo_sapiens300516	SNORD116-16	sequence	LN847935	
snOPYdb	Homo_sapiens300517	SNORD116-17	sequence	LN847936	
snOPYdb	Homo_sapiens300518	SNORD118	sequence	LN847962	
snOPYdb	Homo_sapiens300519	SNORA41	sequence	LN847639	
snOPYdb	Homo_sapiens300520	SNORA24	sequence	LN847564	
snOPYdb	Homo_sapiens300521	SNORD18C	sequence	LN847995	
snOPYdb	Homo_sapiens300522	SNORD18B	sequence	LN847992	
snOPYdb	Homo_sapiens300523	SNORD16	sequence	LN847989	
snOPYdb	Homo_sapiens300524	SNORD18A	sequence	LN847991	
snOPYdb	Homo_sapiens300525	SNORD117	sequence	LN847961	
snOPYdb	Homo_sapiens300526	SNORD84	sequence	LN848208	
snOPYdb	Homo_sapiens300527	SNORA38	sequence	LN847622	
snOPYdb	Homo_sapiens300528	SNORD48	sequence	LN848112	
snOPYdb	Homo_sapiens300529	SNORD52	sequence	LN848124	
snOPYdb	Homo_sapiens300530	SNORD3@L47	sequence	LN848079	
snOPYdb	Homo_sapiens300531	SNORD3@L4	sequence	LN848071	
snOPYdb	Homo_sapiens300532	SNORD50A	sequence	LN848118	
snOPYdb	Homo_sapiens300533	SNORD50B	sequence	LN848120	
snOPYdb	Homo_sapiens300534	SNORD3@L5	sequence	LN848081	
snOPYdb	Homo_sapiens300535	SNORD101	sequence	LN847823	
snOPYdb	Homo_sapiens300536	SNORD100	sequence	LN847822	
snOPYdb	Homo_sapiens300537	SNORA33	sequence	LN847609	
snOPYdb	Homo_sapiens300538	SNORA20	sequence	LN847554	
snOPYdb	Homo_sapiens300539	SNORA29	sequence	LN847595	
snOPYdb	Homo_sapiens300540	SNORD74L7	sequence	LN848184	
snOPYdb	Homo_sapiens300541	SNORA51	sequence	LN847675	
snOPYdb	Homo_sapiens300542	SNORD73B	sequence	LN848176	
snOPYdb	Homo_sapiens300543	SNORD73A	sequence	LN848175	
snOPYdb	Homo_sapiens300544	SNORD3@L3	sequence	LN848060	
snOPYdb	Homo_sapiens300545	SNORA51	sequence	LN847677	
snOPYdb	Homo_sapiens300546	SNORA57	sequence	LN847691	
snOPYdb	Homo_sapiens300547	SNORD72	sequence	LN848174	
snOPYdb	Homo_sapiens300548	AC108110.3	sequence	LN847462	
snOPYdb	Homo_sapiens300549	SNORA51	sequence	LN847673	
snOPYdb	Homo_sapiens300550	SNORD63	sequence	LN848155	
snOPYdb	Homo_sapiens300551	SNORA74A	sequence	LN847782	
snOPYdb	Homo_sapiens300552	SNORA36C	sequence	LN847618	
snOPYdb	Homo_sapiens300553	AC024561.5	sequence	LN847454	
snOPYdb	Homo_sapiens300554	SNORA74B	sequence	LN847784	
snOPYdb	Homo_sapiens300555	SNORD96A	sequence	LN848226	
snOPYdb	Homo_sapiens300556	SNORD95	sequence	LN848224	
snOPYdb	Homo_sapiens300557	SNORD37	sequence	LN848028	
snOPYdb	Homo_sapiens300558	SNORD105	sequence	LN847828	
snOPYdb	Homo_sapiens300559	SNORD41	sequence	LN848093	
snOPYdb	Homo_sapiens300560	SNORA68	sequence	LN847727	
snOPYdb	Homo_sapiens300561	SNORA68	sequence	LN847726	
snOPYdb	Homo_sapiens300562	SNORD23	sequence	LN848005	
snOPYdb	Homo_sapiens300563	SNORD32A	sequence	LN848018	
snOPYdb	Homo_sapiens300564	SNORD33	sequence	LN848020	
snOPYdb	Homo_sapiens300565	SNORD34	sequence	LN848021	
snOPYdb	Homo_sapiens300566	SNORD35A	sequence	LN848022	
snOPYdb	Homo_sapiens300567	SNORD35B	sequence	LN848023	
snOPYdb	Homo_sapiens300568	AC011452.6	sequence	LN847451	
snOPYdb	Homo_sapiens300569	SNORD88B	sequence	LN848213	
snOPYdb	Homo_sapiens300570	SNORD88A	sequence	LN848212	
snOPYdb	Homo_sapiens300571	SNORD88C	sequence	LN848214	
snOPYdb	Homo_sapiens300572	SNORA37	sequence	LN847620	
snOPYdb	Homo_sapiens300573	SNORD55L1	sequence	LN848129	
snOPYdb	Homo_sapiens300574	SNORA70C	sequence	LN847740	
snOPYdb	Homo_sapiens300575	SNORD90	sequence	LN848218	
snOPYdb	Homo_sapiens300576	SNORD116-21	sequence	LN847942	
snOPYdb	Homo_sapiens300577	SNORA65	sequence	LN847717	
snOPYdb	Homo_sapiens300578	SNORD62A	sequence	LN848152	
snOPYdb	Homo_sapiens300579	SNORD62B	sequence	LN848153	
snOPYdb	Homo_sapiens300580	SNORD24	sequence	LN848007	
snOPYdb	Homo_sapiens300581	SNORD36B	sequence	LN848026	
snOPYdb	Homo_sapiens300582	SNORD36A	sequence	LN848025	
snOPYdb	Homo_sapiens300583	SNORD36C	sequence	LN848027	
snOPYdb	Homo_sapiens300584	SNORD62BL1	sequence	LN848154	
snOPYdb	Homo_sapiens300585	SNORA10	sequence	LN847512	
snOPYdb	Homo_sapiens300586	SNORA64	sequence	LN847715	
snOPYdb	Homo_sapiens300587	SNORA30	sequence	LN847603	
snOPYdb	Homo_sapiens300588	SNORA80	sequence	LN847813	
snOPYdb	Homo_sapiens300589	SNORA46	sequence	LN847656	
snOPYdb	Homo_sapiens300590	SNORA50	sequence	LN847672	
snOPYdb	Homo_sapiens300591	SNORA48	sequence	LN847659	
snOPYdb	Homo_sapiens300592	SNORD111B	sequence	LN847836	
snOPYdb	Homo_sapiens300593	SNORD111	sequence	LN847835	
snOPYdb	Homo_sapiens300594	SNORA70D	sequence	LN847743	
snOPYdb	Homo_sapiens300595	AC009163.6	sequence	LN847450	
snOPYdb	Homo_sapiens300596	SNORD68	sequence	LN848166	
snOPYdb	Homo_sapiens300597	SNORD102	sequence	LN847824	
snOPYdb	Homo_sapiens300598	SNORA27	sequence	LN847590	
snOPYdb	Homo_sapiens300599	AL137247.14	sequence	LN847472	
snOPYdb	Homo_sapiens300600	SNORA31	sequence	LN847604	
snOPYdb	Homo_sapiens300601	SNORD31	sequence	LN848016	
snOPYdb	Homo_sapiens300602	SNORA7A	sequence	LN847804	
snOPYdb	Homo_sapiens300603	SNORA6	sequence	LN847700	
snOPYdb	Homo_sapiens300604	SNORA62	sequence	LN847703	
snOPYdb	Homo_sapiens300605	SNORA64	sequence	LN847714	
snOPYdb	Homo_sapiens300606	AC137935.2	sequence	LN847465	
snOPYdb	Homo_sapiens300607	SNORD19	sequence	LN847996	
snOPYdb	Homo_sapiens300608	SNORD19B	sequence	LN847997	
snOPYdb	Homo_sapiens300609	SNORD69	sequence	LN848168	
snOPYdb	Homo_sapiens300610	SNORD38B	sequence	LN848030	
snOPYdb	Homo_sapiens300611	SNORD3@L42	sequence	LN848074	
snOPYdb	Homo_sapiens300612	SNORA7B	sequence	LN847806	
snOPYdb	Homo_sapiens300613	SNORA58	sequence	LN847693	
snOPYdb	Homo_sapiens300614	SNORD66	sequence	LN848162	
snOPYdb	Homo_sapiens300615	AC112907.7	sequence	LN847463	
snOPYdb	Homo_sapiens300616	SNORA63	sequence	LN847709	
snOPYdb	Homo_sapiens300617	SNORA4	sequence	LN847626	
snOPYdb	Homo_sapiens300618	SNORA80B	sequence	LN847814	
snOPYdb	Homo_sapiens300619	SNORD56L2	sequence	LN848133	
snOPYdb	Homo_sapiens300620	SNORA5A	sequence	LN847696	
snOPYdb	Homo_sapiens300621	SNORA5C	sequence	LN847699	
snOPYdb	Homo_sapiens300622	SNORA5B	sequence	LN847698	
snOPYdb	Homo_sapiens300623	SNORA22	sequence	LN847560	
snOPYdb	Homo_sapiens300624	SNORA15	sequence	LN847532	
snOPYdb	Homo_sapiens300625	SNORA14A	sequence	LN847530	
snOPYdb	Homo_sapiens300630	SNORD3L2	sequence	LN848087	
snOPYdb	Homo_sapiens300632	SCARNA9L1	sequence	LN847510	
snOPYdb	Homo_sapiens300633	SNORD74L2	sequence	LN848179	
snOPYdb	Homo_sapiens300634	SNORA11C	sequence	LN847519	
snOPYdb	Homo_sapiens300635	SNORA11D	sequence	LN847520	
snOPYdb	Homo_sapiens300636	SNORA11E	sequence	LN847523	
snOPYdb	Homo_sapiens300637	SNORA11	sequence	LN847515	
snOPYdb	Homo_sapiens300638	SNORA11D-1	sequence	LN847521	
snOPYdb	Homo_sapiens300639	SNORD3L1	sequence	LN848086	
snOPYdb	Homo_sapiens300640	SNORD3@L45	sequence	LN848077	
snOPYdb	Homo_sapiens300641	SNORD96B	sequence	LN848227	
snOPYdb	Homo_sapiens300642	SNORA35	sequence	LN847613	
snOPYdb	Homo_sapiens300643	SNORA69	sequence	LN847731	
snOPYdb	Homo_sapiens300644	SNORD61	sequence	LN848151	
snOPYdb	Homo_sapiens300645	SNORA70	sequence	LN847733	
snOPYdb	Homo_sapiens300646	SNORA36A	sequence	LN847614	
snOPYdb	Homo_sapiens300647	SNORA56	sequence	LN847690	
snOPYdb	Homo_sapiens300648	SNORA77	sequence	LN847798	
snOPYdb	Homo_sapiens300649	SNORA73A	sequence	LN847776	
snOPYdb	Homo_sapiens300650	SNORA73B	sequence	LN847780	
snOPYdb	Homo_sapiens300651	SNORD99	sequence	LN848229	
snOPYdb	Homo_sapiens300652	SNORA61	sequence	LN847702	
snOPYdb	Homo_sapiens300653	SNORA44	sequence	LN847649	
snOPYdb	Homo_sapiens300654	SNORA16	sequence	LN847535	
snOPYdb	Homo_sapiens300655	SNORD103A	sequence	LN847825	
snOPYdb	Homo_sapiens300656	SNORD103B	sequence	LN847826	
snOPYdb	Homo_sapiens300657	SNORD85	sequence	LN848209	
snOPYdb	Homo_sapiens300658	SNORA62	sequence	LN847704	
snOPYdb	Homo_sapiens300659	SNORA63	sequence	LN847708	
snOPYdb	Homo_sapiens300660	SNORA55	sequence	LN847689	
snOPYdb	Homo_sapiens300661	SNORD55	sequence	LN848128	
snOPYdb	Homo_sapiens300662	SNORD46	sequence	LN848110	
snOPYdb	Homo_sapiens300663	SNORD38A	sequence	LN848029	
snOPYdb	Homo_sapiens300664	SNORD38B	sequence	LN848032	
snOPYdb	Homo_sapiens300665	SNORA58	sequence	LN847694	
snOPYdb	Homo_sapiens300666	SNORD45C	sequence	LN848108	
snOPYdb	Homo_sapiens300667	SNORD45A	sequence	LN848102	
snOPYdb	Homo_sapiens300668	SNORD45B	sequence	LN848104	
snOPYdb	Homo_sapiens300669	SNORD21	sequence	LN848003	
snOPYdb	Homo_sapiens300670	SNORA66	sequence	LN847718	
snOPYdb	Homo_sapiens300671	SNORA58	sequence	LN847695	
snOPYdb	Homo_sapiens300672	SNORA42	sequence	LN847641	
snOPYdb	Homo_sapiens300673	SNORD64L1	sequence	LN848157	
snOPYdb	Homo_sapiens300674	SNORA77	sequence	LN847795	
snOPYdb	Homo_sapiens300675	SNORA72	sequence	LN847768	
snOPYdb	Homo_sapiens300676	BX571818.3	sequence	LN847488	
snOPYdb	Homo_sapiens300677	SNORA16B	sequence	LN847537	
snOPYdb	Homo_sapiens300678	SNORD116-20	sequence	LN847941	
snOPYdb	Homo_sapiens300679	SNORA14B	sequence	LN847531	
snOPYdb	Homo_sapiens300680	SNORA15	sequence	LN847534	
snOPYdb	Homo_sapiens300681	SNORA77	sequence	LN847799	
snOPYdb	Homo_sapiens300682	AL023281.1	sequence	LN847467	
snOPYdb	Homo_sapiens300683	Z73421.1	sequence	LN848230	
snOPYdb	Homo_sapiens300684	SNORD83B	sequence	LN848207	
snOPYdb	Homo_sapiens300685	SNORD83A	sequence	LN848206	
snOPYdb	Homo_sapiens300686	SNORD43	sequence	LN848098	
snOPYdb	Homo_sapiens300687	SNORA22	sequence	LN847562	
snOPYdb	Homo_sapiens300688	SNORA2A	sequence	LN847596	
snOPYdb	Homo_sapiens300689	SNORA2B	sequence	LN847599	
snOPYdb	Homo_sapiens300690	SNORD59B	sequence	LN848145	
snOPYdb	Homo_sapiens300691	SNORD59A	sequence	LN848144	
snOPYdb	Homo_sapiens300692	SNORA53	sequence	LN847687	
snOPYdb	Homo_sapiens300693	SNORD118	sequence	LN847963	
snOPYdb	Homo_sapiens300694	SNORD74L1	sequence	LN848178	
snOPYdb	Homo_sapiens300695	SNORD50BL1	sequence	LN848121	
snOPYdb	Homo_sapiens300696	SNORA9	sequence	LN847817	
snOPYdb	Homo_sapiens300697	SNORA49	sequence	LN847669	
snOPYdb	Homo_sapiens300698	SNORD91B	sequence	LN848220	
snOPYdb	Homo_sapiens300699	SNORD91A	sequence	LN848219	
snOPYdb	Homo_sapiens300700	SNORA48	sequence	LN847658	
snOPYdb	Homo_sapiens300701	SNORA67	sequence	LN847719	
snOPYdb	Homo_sapiens300702	SNORD118	sequence	LN847964	
snOPYdb	Homo_sapiens300703	SNORD49B	sequence	LN848114	
snOPYdb	Homo_sapiens300704	SNORD49A	sequence	LN848113	
snOPYdb	Homo_sapiens300705	SNORD65	sequence	LN848158	
snOPYdb	Homo_sapiens300706	SNORD42B	sequence	LN848096	
snOPYdb	Homo_sapiens300707	SNORD4A	sequence	LN848115	
snOPYdb	Homo_sapiens300708	SNORD42A	sequence	LN848095	
snOPYdb	Homo_sapiens300709	SNORD4B	sequence	LN848116	
snOPYdb	Homo_sapiens300710	SNORA21	sequence	LN847559	
snOPYdb	Homo_sapiens300711	SNORD3@L44	sequence	LN848076	
snOPYdb	Homo_sapiens300712	SNORD3@L46	sequence	LN848078	
snOPYdb	Homo_sapiens300713	SNORA38B	sequence	LN847623	
snOPYdb	Homo_sapiens300714	SNORD1C	sequence	LN848000	
snOPYdb	Homo_sapiens300715	SNORA30	sequence	LN847602	
snOPYdb	Homo_sapiens300716	SNORD9	sequence	LN848217	
snOPYdb	Homo_sapiens300717	SNORD8	sequence	LN848198	
snOPYdb	Homo_sapiens300718	SNORD58BL1	sequence	LN848142	
snOPYdb	Homo_sapiens300719	SNORA70F	sequence	LN847753	
snOPYdb	Homo_sapiens300720	SNORA46	sequence	LN847655	
snOPYdb	Homo_sapiens300721	SNORA79	sequence	LN847801	
snOPYdb	Homo_sapiens300722	SNORA11B	sequence	LN847516	
snOPYdb	Homo_sapiens300723	SNORD3@	sequence	LN848034	
snOPYdb	Homo_sapiens300724	SNORA28	sequence	LN847594	
snOPYdb	Homo_sapiens300725	SNORD51L1	sequence	LN848123	
snOPYdb	Homo_sapiens300726	SNORA72	sequence	LN847769	
snOPYdb	Homo_sapiens300727	SNORA25	sequence	LN847567	
snOPYdb	Homo_sapiens300728	SNORA80	sequence	LN847812	
snOPYdb	Homo_sapiens300729	SNORA11E	sequence	LN847524	
snOPYdb	Homo_sapiens300730	SNORA52	sequence	LN847686	
snOPYdb	Homo_sapiens300731	SNORA54	sequence	LN847688	
snOPYdb	Homo_sapiens300732	SNORA7B	sequence	LN847807	
