Source	Source primary accession	Source secondary accession	Target	Target primary accession	Target secondary accession
miRBase	MI0000356	dme-mir-275	sequence	LM608405	
miRBase	MI0000357	dme-mir-92a	sequence	LM608406	
miRBase	MI0000358	dme-mir-219	sequence	LM608407	
miRBase	MI0000359	dme-mir-276a	sequence	LM608408	
miRBase	MI0000360	dme-mir-277	sequence	LM608409	
miRBase	MI0000361	dme-mir-278	sequence	LM608410	
miRBase	MI0000362	dme-mir-133	sequence	LM608411	
miRBase	MI0000363	dme-mir-279	sequence	LM608412	
miRBase	MI0000364	dme-mir-33	sequence	LM608413	
miRBase	MI0000366	dme-mir-281-1	sequence	LM608414	
miRBase	MI0000367	dme-mir-282	sequence	LM608415	
miRBase	MI0000368	dme-mir-283	sequence	LM608416	
miRBase	MI0000369	dme-mir-284	sequence	LM608417	
miRBase	MI0000370	dme-mir-281-2	sequence	LM608418	
miRBase	MI0000371	dme-mir-34	sequence	LM608419	
miRBase	MI0000373	dme-mir-124	sequence	LM608420	
miRBase	MI0000374	dme-mir-79	sequence	LM608421	
miRBase	MI0000375	dme-mir-276b	sequence	LM608422	
miRBase	MI0000376	dme-mir-210	sequence	LM608423	
miRBase	MI0000377	dme-mir-285	sequence	LM608424	
miRBase	MI0000378	dme-mir-100	sequence	LM608425	
miRBase	MI0000379	dme-mir-92b	sequence	LM608426	
miRBase	MI0000380	dme-mir-286	sequence	LM608427	
miRBase	MI0000382	dme-mir-87	sequence	LM608428	
miRBase	MI0000383	dme-mir-263b	sequence	LM608429	
miRBase	MI0000387	dme-bantam	sequence	LM608430	
miRBase	MI0000388	mmu-mir-290a	sequence	LM608431	
miRBase	MI0000389	mmu-mir-291a	sequence	LM608432	
miRBase	MI0000390	mmu-mir-292a	sequence	LM608433	
miRBase	MI0000391	mmu-mir-293	sequence	LM608434	
miRBase	MI0000392	mmu-mir-294	sequence	LM608435	
miRBase	MI0000393	mmu-mir-295	sequence	LM608436	
miRBase	MI0000394	mmu-mir-296	sequence	LM608437	
miRBase	MI0000395	mmu-mir-297a-1	sequence	LM608438	
miRBase	MI0000397	mmu-mir-297a-2	sequence	LM608439	
miRBase	MI0000398	mmu-mir-298	sequence	LM608440	
miRBase	MI0000399	mmu-mir-299a	sequence	LM608441	
miRBase	MI0000400	mmu-mir-300	sequence	LM608442	
miRBase	MI0000401	mmu-mir-301a	sequence	LM608443	
miRBase	MI0000402	mmu-mir-302a	sequence	LM608444	
miRBase	MI0000403	mmu-mir-34c	sequence	LM608445	
miRBase	MI0000404	mmu-mir-34b	sequence	LM608446	
miRBase	MI0000405	mmu-let-7d	sequence	LM608447	
miRBase	MI0000406	mmu-mir-106a	sequence	LM608448	
miRBase	MI0000407	mmu-mir-106b	sequence	LM608449	
miRBase	MI0000408	mmu-mir-130b	sequence	LM608450	
miRBase	MI0000409	dme-mir-303	sequence	LM608451	
miRBase	MI0000410	dme-mir-31b	sequence	LM608452	
miRBase	MI0000411	dme-mir-304	sequence	LM608453	
miRBase	MI0000412	dme-mir-305	sequence	LM608454	
miRBase	MI0000413	dme-mir-9c	sequence	LM608455	
miRBase	MI0000414	dme-mir-306	sequence	LM608456	
miRBase	MI0000415	dme-mir-9b	sequence	LM608457	
miRBase	MI0000416	dme-let-7	sequence	LM608458	
miRBase	MI0000417	dme-mir-125	sequence	LM608459	
miRBase	MI0000418	dme-mir-307a	sequence	LM608460	
miRBase	MI0000419	dme-mir-308	sequence	LM608461	
miRBase	MI0000420	dme-mir-31a	sequence	LM608462	
miRBase	MI0000421	dme-mir-309	sequence	LM608463	
miRBase	MI0000422	dme-mir-310	sequence	LM608464	
miRBase	MI0000423	dme-mir-311	sequence	LM608465	
miRBase	MI0000424	dme-mir-312	sequence	LM608466	
miRBase	MI0000425	dme-mir-313	sequence	LM608467	
miRBase	MI0000426	dme-mir-314	sequence	LM608468	
miRBase	MI0000427	dme-mir-315	sequence	LM608469	
miRBase	MI0000428	dme-mir-316	sequence	LM608470	
miRBase	MI0000429	dme-mir-317	sequence	LM608471	
miRBase	MI0000430	dme-mir-318	sequence	LM608472	
miRBase	MI0000431	dme-mir-2c	sequence	LM608473	
miRBase	MI0000432	dme-mir-iab-4	sequence	LM608474	
miRBase	MI0000433	hsa-let-7g	sequence	LM608475	
miRBase	MI0000434	hsa-let-7i	sequence	LM608476	
miRBase	MI0000437	hsa-mir-1-2	sequence	LM608477	
miRBase	MI0000438	hsa-mir-15b	sequence	LM608478	
miRBase	MI0000439	hsa-mir-23b	sequence	LM608479	
miRBase	MI0000440	hsa-mir-27b	sequence	LM608480	
miRBase	MI0000441	hsa-mir-30b	sequence	LM608481	
miRBase	MI0000442	hsa-mir-122	sequence	LM608482	
miRBase	MI0000443	hsa-mir-124-1	sequence	LM608483	
miRBase	MI0000444	hsa-mir-124-2	sequence	LM608484	
miRBase	MI0000445	hsa-mir-124-3	sequence	LM608485	
miRBase	MI0000446	hsa-mir-125b-1	sequence	LM608486	
miRBase	MI0000447	hsa-mir-128-1	sequence	LM608487	
miRBase	MI0000448	hsa-mir-130a	sequence	LM608488	
miRBase	MI0000449	hsa-mir-132	sequence	LM608489	
miRBase	MI0000450	hsa-mir-133a-1	sequence	LM608490	
miRBase	MI0000451	hsa-mir-133a-2	sequence	LM608491	
miRBase	MI0000452	hsa-mir-135a-1	sequence	LM608492	
miRBase	MI0000453	hsa-mir-135a-2	sequence	LM608493	
