HG791965	Phyto_citro_IMI332	HG791966
HG791966	Phyto_citro_IMI332	HG791965
HG791967	Albug_laiba_Nc14	HG791968
HG791968	Albug_laiba_Nc14	HG791967
HG791969	Albug_laiba_Nc14	HG791970
HG791970	Albug_laiba_Nc14	HG791969
HG791971	Psper_cuben_MSU1	HG791972
HG791972	Psper_cuben_MSU1	HG791971
HG791973	Pythi_ultim_CBS398	HG791974
HG791974	Pythi_ultim_CBS398	HG791973
HG791975	Pythi_ultim_CBS398	HG791976
HG791976	Pythi_ultim_CBS398	HG791975
HG791977	Pythi_ultim_DAOBR1	HG791978
HG791978	Pythi_ultim_DAOBR1	HG791977
HG791979	Pythi_ultim_DAOBR1	HG791980
HG791980	Pythi_ultim_DAOBR1	HG791979
HG791981	Pythi_ultim_DAOBR1	HG791982
HG791982	Pythi_ultim_DAOBR1	HG791981
HG791983	Pythi_ultim_DAOBR1	HG791984
HG791984	Pythi_ultim_DAOBR1	HG791983
HG791985	Pythi_ultim_DAOBR1	HG791986
HG791986	Pythi_ultim_DAOBR1	HG791985
HG791987	Pythi_ultim_DAOBR1	HG791988
HG791988	Pythi_ultim_DAOBR1	HG791987
HG791989	Pythi_ultim_DAOBR1	HG791990
HG791990	Pythi_ultim_DAOBR1	HG791989
HG791991	Pythi_ultim_DAOBR1	HG791992
HG791992	Pythi_ultim_DAOBR1	HG791991
HG791993	Pythi_ultim_DAOBR1	HG791994
HG791994	Pythi_ultim_DAOBR1	HG791993
HG791995	Pythi_ultim_DAOBR1	HG791996
HG791996	Pythi_ultim_DAOBR1	HG791995
HG791997	Pythi_ultim_DAOBR1	HG791998
HG791998	Pythi_ultim_DAOBR1	HG791997
HG791999	Pythi_ultim_DAOBR1	HG792000
HG792000	Pythi_ultim_DAOBR1	HG791999
HG792001	Pythi_ultim_DAOBR1	HG792002
HG792002	Pythi_ultim_DAOBR1	HG792001
HG792003	Pythi_ultim_DAOBR1	HG792004
HG792004	Pythi_ultim_DAOBR1	HG792003
HG792005	Pythi_ultim_DAOBR1	HG792006
HG792006	Pythi_ultim_DAOBR1	HG792005
HG792007	Recli_ameri_50284	HG792008
HG792008	Recli_ameri_50284	HG792007
HG792009	Phyto_querc_SCRP54	HG792010
HG792010	Phyto_querc_SCRP54	HG792009
HG792011	Phyto_crypt_IMI045	HG792012
HG792012	Phyto_crypt_IMI045	HG792011
HG792013	Phyto_eryth_SCRP24	HG792014
HG792014	Phyto_eryth_SCRP24	HG792013
